country,chinese_name
格鲁吉亚,格鲁吉亚公共事务学院
格鲁吉亚,格鲁吉亚国立大学
格鲁吉亚,格鲁吉亚大学
格鲁吉亚,格鲁吉亚工业大学
格鲁吉亚,欧洲大学
格鲁吉亚,第比利斯国立大学
格鲁吉亚,第比利斯国立艺术学院
格鲁吉亚,第比利斯自由大学
格鲁吉亚,苏呼米国立大学
格鲁吉亚,阿卡基耶蔡列特利国立大学
比利时,LUCA艺术学院
比利时,PXL大学学院
比利时,传播艺术学院
比利时,列日大学
比利时,列日市立皇家美术学院
比利时,列日皇家音乐学院
比利时,南方比维斯天主教高等专业学院
比利时,卡瑞尔格若特学院-安特卫普天主教学院
比利时,哈瑟尔特大学
比利时,安特卫普大学
比利时,安特卫普大学学院
比利时,安特卫普管理学院
比利时,布鲁塞尔伊利亚·普里高津高等学院
比利时,布鲁塞尔伊拉斯姆斯学院
比利时,布鲁塞尔市立皇家美术学院
比利时,布鲁塞尔皇家音乐学院
比利时,布鲁塞尔自由大学
比利时,弗拉瑞克商学院
比利时,托马斯摩尔学院
比利时,林堡天主教大学
比利时,根特大学
比利时,根特高等专业学院
比利时,欧洲学院
比利时,欧迪西大学学院
比利时,热带医学学院
比利时,莫萨内高等自由学院
比利时,蒙斯大学
比利时,蒙斯高等艺术学校
比利时,西弗拉芒大学学院
比利时,那慕尔大学
比利时,阿尔贝·雅卡尔高等学院
比利时,露西亚布鲁凯尔高等学院
比利时,高等音乐与教育学院
比利时,鲁汶天主教大学
比利时,鲁汶林堡大学学院
比利时,（法语）布鲁塞尔自由大学
比利时,（法语）鲁汶天主教大学
毛里求斯,毛里求斯大学
沙特阿拉伯,乌姆埃尔古拉大学
沙特阿拉伯,伊玛目穆罕默德·本·沙特伊斯兰大学
沙特阿拉伯,加西姆大学
沙特阿拉伯,吉赞大学
沙特阿拉伯,哈立德国王大学
沙特阿拉伯,沙特国王大学
沙特阿拉伯,沙特电子大学
沙特阿拉伯,法赫德国王石油与矿业大学
沙特阿拉伯,苏莱曼•拉吉哈大学
沙特阿拉伯,诺拉·宾特·阿卜杜勒拉赫曼公主大学
沙特阿拉伯,达曼大学
沙特阿拉伯,阿卜杜拉国王科技大学
沙特阿拉伯,阿卜杜阿齐兹国王大学
沙特阿拉伯,马杰马大学
沙特阿拉伯,麦地那伊斯兰大学
法国,3is国际音像学院
法国,AFIP培训学院
法国,ARTFX数字艺术学院
法国,Ascencia商学院
法国,Autograf 设计学院
法国,C3学院
法国,CREAPOLE创意管理学院
法国,E-artsup创意设计学院
法国,ECAD咨询学院
法国,ECAM拉萨尔工程师学院
法国,ECE欧洲商业学院
法国,EPF工程师学院
法国,ESCP欧洲高等商学院
法国,ESMA高等艺术学院
法国,ESSEC高等商学院
法国,Efet创意工作室
法国,Elanova教育学院
法国,Excelia商学院
法国,F2I欧洲学院
法国,Fructidor媒体艺术学院
法国,ICART文化管理与艺术市场学院
法国,IESA多媒体学院
法国,IFOCOP商业培训学院
法国,INECAT艺术治疗学院
法国,IPAC 学院
法国,IPAG高等商学院
法国,ISEG营销与传播学院
法国,IÉSEG管理学院
法国,JUNIA高等工程师学院
法国,JUNIA高等工程师学院-里尔高等电子与数字学院
法国,KEDGE商业学院
法国,MJM 平面设计学院
法国,MOD'SPE巴黎高等时尚专业学院
法国,Mode Estah学院
法国,NEOMA高等商学院
法国,SDC传媒学院
法国,SIGMA克莱蒙工程师学院
法国,SKEMA商学院
法国,TALIS学院
法国,YNOV学院
法国,三军防务学院
法国,上法兰西国立应用科学学院
法国,上法兰西综合理工大学
法国,上法兰西综合理工大学国立高等计算机、电子能源与机械自动化工程师学院
法国,上法兰西英科高等电子与数字学院
法国,上阿尔萨斯大学（米鲁兹大学）
法国,东巴黎大学
法国,中央电子学院
法国,中央高等电力学院
法国,亚眠大学
法国,亚眠电子与电子技术高等工程师学院
法国,亚眠高等商业学院
法国,亚眠高等艺术与设计学院
法国,企业管理学院-巴黎美国商业学院
法国,传播与跨文化管理学院
法国,佩皮尼昂大学
法国,保罗·博古斯学院
法国,信息与通信高等研究技术学院
法国,光学理论与应用学院
法国,克莱蒙-奥弗涅大学综合理工学院
法国,克莱蒙奥弗涅大学
法国,克莱蒙奥弗涅大学奥弗涅信息学院
法国,克莱蒙奥弗涅大学高等计算机、模型及应用学院
法国,克莱蒙费朗国立高等建筑学院
法国,克莱蒙高等商学院
法国,兰斯大学
法国,兰斯高等艺术与设计学院
法国,凡尔赛国立高等建筑学院
法国,凡尔赛国立高等景观学院
法国,凡尔赛大学
法国,凡尔赛美术学院
法国,创新与计算机专家学院
法国,利摩日国立美术学院
法国,利摩日大学
法国,利摩日大学ENSIL-ENSCI工程师学院
法国,利摩日大学国立高等工程师学院
法国,利摩日计算机工程学院
法国,前沿科学理工学院
法国,勃艮第-弗朗什孔泰大学
法国,勃艮第大学第戎综合理工学院
法国,勃艮第大学（第戎大学）
法国,勒芒大学
法国,勒芒高等美术学院
法国,勒阿弗尔-鲁昂高等艺术与设计学院
法国,勒阿弗尔大学
法国,勒阿弗尔大学高等物流管理学院
法国,北加莱海峡敦刻尔克图尔宽高等艺术学院
法国,北欧高等矿业电信学院
法国,南布列塔尼大学
法国,南布列塔尼大学国立高等工程师学院
法国,南特-大西洋国立兽医、农业与食品工业技术学院
法国,南特-大西洋设计学院
法国,南特中央理工学院
法国,南特国立高等建筑学院
法国,南特国立高等矿业学院
法国,南特圣纳泽尔美术学院
法国,南特大学
法国,南特大学电子技术研究与高等教育学院
法国,南特大学综合理工学院
法国,南特高等商学院
法国,南锡-梅斯商业学院
法国,南锡国立高等建筑学院
法国,南锡国立高等矿业学院
法国,南锡国立高等艺术与设计学院
法国,南锡国立高等艺术学院
法国,南锡建筑学院
法国,南锡高等化工学院
法国,卡尚高等师范学院
法国,卡昂国立高等工程师学院
法国,卡昂大学
法国,卡昂大学工程师学院
法国,卡昂瑟堡高等艺术与媒体学院
法国,卡蒙多装饰艺术学院
法国,卢浮宫学院
法国,古斯塔夫·埃菲尔大学
法国,商业研究与商业行为学院
法国,商务与管理培训学院
法国,商务应用科学自由高等学院
法国,国家应用科学学院卢瓦尔分院
法国,国家自然历史博物馆
法国,国家行政学院
法国,国立国家公共工程学院
法国,国立地理科学学院
法国,国立工艺学院
法国,国立文献学院
法国,国立核科技学院
法国,国立民用航空学院
法国,国立经济与统计学院集团国立信息统计与分析学院
法国,国立经济与统计学院集团国立统计与经济管理学院
法国,国立路桥学院
法国,国立高等先进技术学院
法国,国立高等工业与企业计算机学院
法国,国立高等工业创意学院
法国,国立高等工艺学院
法国,国立高等应用艺术与工艺学院
法国,国立高等摄影学院
法国,国立高等机械与微技术学院
法国,国立高等电子及电子应用学院
法国,国立高等电工技术、电子、信息、水力与电信学院
法国,国立高等石油与发动机学院
法国,国立高等纺织工艺学院
法国,国立高等装饰艺术学院
法国,国际关系与战略学院
法国,国际奢侈品市场营销学院
法国,国际空间大学
法国,图卢兹国立应用科学学院
法国,图卢兹国立综合理工学院
法国,图卢兹国立高等农艺学院
法国,图卢兹国立高等化学工艺与技术工程师学院
法国,图卢兹国立高等建筑学院
法国,图卢兹大学
法国,图卢兹政治学院
法国,图卢兹第一大学
法国,图卢兹第三大学
法国,图卢兹第二大学
法国,图卢兹高等商学院
法国,图卢兹高等美术与表演学院
法国,图卢兹高等艺术与设计学院
法国,图卢兹高等艺术学院
法国,图尔-昂热-勒芒艺术与设计高等学院
法国,图尔大学
法国,图尔大学综合理工学院
法国,图尔昂热勒芒高等美术学院
法国,土伦-普罗旺斯-地中海高等艺术与设计学院
法国,土伦大学
法国,圣太田国立高等建筑学院
法国,圣太田国立高等矿业学院
法国,圣太田大学
法国,圣太田大学圣太田电信学院
法国,圣太田大学圣太田高等技术学院
法国,圣太田高等商业学院
法国,圣太田高等艺术与设计学院
法国,圣日耳曼昂莱政治学院
法国,埃夫里大学
法国,埃米尔·科尔学院
法国,塔布国立工程师学院
法国,塞吉巴黎大学
法国,塞吉巴黎大学理工学院
法国,塞吉－蓬图瓦兹大学
法国,夏庞蒂埃学院
法国,大巴黎塞纳圣丹尼高等音乐教育中心
法国,大西洋矿业与电信学院集团
法国,奥尔良大学
法国,奥尔良大学综合理工学院
法国,奥尔良高等艺术与设计学院
法国,孔岱学院
法国,安地列斯大学
法国,安纳西高等艺术学院
法国,宜世高等精神运动与康复学院
法国,尚贝里大学综合理工学院
法国,尼姆大学
法国,尼姆高等美术学院
法国,工业系统工程学院
法国,巴斯克地区高等艺术学院
法国,巴黎-马拉盖国立高等建筑学院
法国,巴黎EFAP传播学院
法国,巴黎HEC高等商学院
法国,巴黎PPA商学院
法国,巴黎东大学
法国,巴黎东方语言文化学院
法国,巴黎东部高等教育集团
法国,巴黎中央理工学院
法国,巴黎企业创建者与领导者商业学院
法国,巴黎商学院
法国,巴黎国立高等化工学院
法国,巴黎国立高等建筑学院
法国,巴黎国立高等矿业学院
法国,巴黎国立高等美术学院
法国,巴黎国立高等音乐与舞蹈学院
法国,巴黎国际剪裁学院
法国,巴黎国际商业拓展学院
法国,巴黎国际时尚艺术学院
法国,巴黎国际管理学院
法国,巴黎地球物理学院
法国,巴黎塞尔吉国立高等艺术学院
法国,巴黎塞纳河谷建筑学院
法国,巴黎大学
法国,巴黎学院
法国,巴黎工商会
法国,巴黎市工业物理化学学院
法国,巴黎市工程师学院
法国,巴黎市政工程建筑工业专业学院
法国,巴黎平面艺术高等职业学院
法国,巴黎拉维莱特国立高等建筑学院
法国,巴黎拉维莱特建筑学院
法国,巴黎摄影学院
法国,巴黎政治学院
法国,巴黎文理大学
法国,巴黎文理研究大学 - 巴黎天文台
法国,巴黎理工学院
法国,巴黎理工学院-矿业与电信学院集团南巴黎电信学院
法国,巴黎第一大学
法国,巴黎第七大学工程师学院
法国,巴黎第三大学
法国,巴黎第九大学 - 巴黎文理研究大学
法国,巴黎第二大学
法国,巴黎第八大学
法国,巴黎第十二大学
法国,巴黎第十大学
法国,巴黎索邦北大学
法国,巴黎萨克雷大学
法国,巴黎萨克雷大学综合理工学院
法国,巴黎萨克雷高等师范学院
法国,巴黎西岱大学
法国,巴黎贝尔维尔国立高等建筑学院
法国,巴黎高等师范学院
法国,巴黎高等电子与电工技术工程师学院
法国,巴黎高等电子学院
法国,巴黎高等矿业学院
法国,巴黎高等研究实践学院
法国,巴黎高等社会科学研究学院
法国,巴黎高等视听制作学院
法国,巴黎高等音乐师范学院
法国,巴黎－塞纳国立高等建筑学院
法国,布列塔尼-卢瓦尔河现场表演高等教育中心
法国,布列塔尼国立高等先进技术学院
法国,布列塔尼国立高等建筑学院
法国,布列塔尼欧洲高等艺术学院
法国,布勒学院
法国,布尔日国立高等美术学院
法国,布雷斯特国立工程师学院
法国,布雷斯特高等商学院
法国,广告与数字高等学院集团
法国,应用艺术发展学院
法国,康布雷高等艺术与传播学院
法国,建筑专业学院
法国,弗朗什－孔泰大学（贝桑松大学）
法国,拉罗谢尔大学
法国,拉萨尔综合理工学院
法国,数字创作与动画学院
法国,斯特拉斯堡国立应用科学学院
法国,斯特拉斯堡国立高等建筑学院
法国,斯特拉斯堡大学
法国,斯特拉斯堡大学地球科学实验室与学院
法国,斯特拉斯堡大学斯特拉斯堡生物技术高等学院
法国,斯特拉斯堡大学斯特拉斯堡电信与物理学院
法国,斯特拉斯堡大学斯特拉斯堡经济管理学院
法国,斯特拉斯堡大学欧洲化学、聚合物与材料学院
法国,斯特拉斯堡装饰艺术高等学院
法国,斯特拉斯堡路易巴斯德大学
法国,斯特拉特设计学院
法国,新三维通用教育学院
法国,时尚与奢侈品高等生产学院
法国,时尚艺术与技术高等学院
法国,昂热国家现代舞中心
法国,昂热大学
法国,昂热高等农业学院
法国,昂热高等商业科学学院
法国,昂热高等美术学院
法国,昂热高等计算机与生产技术学院
法国,普尔潘工程师学院
法国,普瓦提埃国立高等机械与航空技术学院
法国,普瓦提埃大学
法国,普瓦提埃大学国立高等工程师学院
法国,普瓦提埃大学高等工程师学院
法国,普罗旺斯大学
法国,普罗旺斯艾克斯政治学院
法国,木材工程学院
法国,杜埃国立高等工业技术与矿业学院
法国,杜埃国立高等矿业学院
法国,格勒诺布尔-瓦朗斯高等艺术与设计学院
法国,格勒诺布尔-阿尔卑斯大学
法国,格勒诺布尔-阿尔卑斯大学综合理工学院
法国,格勒诺布尔国立高等信息与应用数学学院
法国,格勒诺布尔国立高等工业工程学院
法国,格勒诺布尔国立高等建筑学院
法国,格勒诺布尔国立高等物理、电力与材料学院
法国,格勒诺布尔国立高等能源、水与环境学院
法国,格勒诺布尔国际造纸、印刷与生物材料学院
法国,格勒诺布尔经济管理学院
法国,格勒诺布尔综合理工学院
法国,欧洲与地中海高等音乐教育学院
法国,欧洲互联网应用学院
法国,欧洲商务管理学院
法国,欧洲管理学院
法国,欧洲通信学院
法国,欧洲高等图像学院
法国,欧洲高等管理学院
法国,比利牛斯山波城-塔尔博高等艺术学院
法国,法国时尚学院
法国,法国波利尼西亚大学
法国,法国电子与计算机信息学院
法国,法国酒店与旅游学院
法国,波城大学
法国,波城大学国立高等工业科技工程学院
法国,波城高等商业学院
法国,波尔多国立高等农业科学学院
法国,波尔多国立高等建筑与景观学院
法国,波尔多大学
法国,波尔多政治学院
法国,波尔多第三大学
法国,波尔多综合理工学院
法国,波尔多综合理工学院-波尔多国家高等生物分子技术学院
法国,波尔多综合理工学院-波尔多国家高等电子、计算机、电信、数学与机械学院
法国,波尔多综合理工学院-波尔多国立高等化学、生物与物理学院
法国,波尔多自然与农业食品科学学院
法国,波尔多高等商学院
法国,波尔多高等美术学院
法国,洛林国立综合理工学院
法国,洛林大学
法国,洛林大学南锡国立高等矿业学院
法国,洛林大学南锡电信学院
法国,洛林大学国立高等农艺与食品工业学院
法国,洛林大学国立高等化工学院
法国,洛林大学国立高等电工与机械学院
法国,洛林大学梅斯国立工程师学院
法国,洛林大学欧洲材料工程工程师学院
法国,洛林大学综合理工学院
法国,洛林高等艺术学院
法国,滨海大学
法国,滨海大学敦刻尔克国际高等商学院
法国,潘宁根高等平面设计与室内建筑学院
法国,特鲁瓦技术大学
法国,特鲁瓦高等商业学院
法国,瓦岱尔酒店管理学院
法国,瓦朗谢纳大学国立高等计算机、电子能源及机械自动化工程师学院
法国,瓦朗谢纳高等美术学院
法国,生命与环境科学与工业学院
法国,电力、生产与工业方法学院
法国,电力与机械专业学院
法国,留尼汪大学
法国,矿业与电信学院商业学院
法国,矿业与电信学院集团大西洋布列塔尼卢瓦尔河国立高等电信学院
法国,矿业与电信学院集团巴黎高等电信学院
法国,福尔玛蒂学院
法国,私立国际比较法与经济学院
法国,科学经济与管理学院
法国,科西嘉大学
法国,第戎-勃艮第高等商业学院
法国,第戎国立高等农学、食品与环境学院
法国,第戎国立高等艺术学院
法国,第戎大学汽车与交通学院
法国,米鲁兹南阿尔萨斯国立高等工程师学院
法国,米鲁兹大学米鲁兹国立高等化工学院
法国,索邦大学
法国,索邦大学综合理工学院
法国,索邦设计和工艺高等院校大学联合体
法国,经济、艺术与交流高等研究中心
法国,综合理工学院
法国,网络工厂学院
法国,罗纳－阿尔卑斯高等农业学院
法国,美国商学院
法国,艺术与制造中央学院
法国,艾万西提技术、商业与社会学院
法国,艾代克高等商业学院（北方高等商业学院）
法国,艾克斯-普罗旺斯高等艺术学院
法国,艾克斯-马赛大学综合理工学院
法国,艾克斯－马赛大学
法国,莱茵高等艺术学院
法国,萨瓦大学
法国,萨瓦大学综合理工学院
法国,蒙彼利埃国立高等农业、食品与环境教育学院
法国,蒙彼利埃国立高等农业研究学院
法国,蒙彼利埃国立高等化工学院
法国,蒙彼利埃国际高等农学研究中心
法国,蒙彼利埃大学
法国,蒙彼利埃大学综合理工学院
法国,蒙彼利埃高等商业学院
法国,蒙彼利埃高等美术学院
法国,蓝色海岸大学
法国,蓝色海岸大学综合理工学院
法国,蔚蓝海岸大学联合体
法国,西布列塔尼大学
法国,西布列塔尼大学大西洋布列塔尼高等农产食品工程学院
法国,西部高等电子学院
法国,规划与设计创意、创造研究学院
法国,视觉创意学院
法国,视觉设计与传达学院
法国,计算机与先进技术学院
法国,诺曼底国立高等建筑学院
法国,诺曼底大学联盟
法国,诺曼底经济管理学院
法国,贝尔福－蒙贝利亚技术大学
法国,贝桑松高等美术学院
法国,贡比涅技术大学
法国,达芬奇互联网与多媒体学院
法国,达芬奇经济管理学院
法国,里尔-杜埃高等矿业电信学院
法国,里尔中央理工学院
法国,里尔国立高等化工学院
法国,里尔国立高等建筑与景观学院
法国,里尔大学
法国,里尔大学综合理工学院
法国,里尔政治学院
法国,里尔高等农业学院
法国,里尔高等商业学院
法国,里尔高等新闻学院
法国,里尔高等电子与数字学院
法国,里昂中央理工学院
法国,里昂商业管理学院
法国,里昂国立应用科学学院
法国,里昂国立高等建筑学院
法国,里昂国立高等美术学院
法国,里昂国立高等音乐与舞蹈学院
法国,里昂大学
法国,里昂大学里昂国立应用科学学院
法国,里昂天主教工艺学院
法国,里昂政治学院
法国,里昂社会经济发展高级学院
法国,里昂第一大学
法国,里昂第三大学
法国,里昂第二大学
法国,里昂高等化学、物理及电子学院
法国,里昂高等师范学院
法国,阿基坦大区波尔多高等音乐与舞蹈教育学院
法国,阿尔图瓦大学
法国,阿尔比-加莫国立高等矿业学院
法国,阿维尼翁大学
法国,阿维尼翁高等艺术学院
法国,阿莱斯国立高等矿业学院
法国,雷恩-昂热农学院-国立高等农业、食品与环境学院
法国,雷恩国立应用科学学院
法国,雷恩国立高等化工学院
法国,雷恩大学
法国,雷恩政治学院
法国,雷恩第一大学国立高等技术与应用科学学院
法国,雷恩第二大学
法国,雷恩高等商学院
法国,雷恩高等师范学院
法国,雷昂那多达芬奇高等工程师学院
法国,马兰戈尼时装设计学院
法国,马赛中央理工学院
法国,马赛国立高等建筑学院
法国,马赛美术学院 - 马赛-地中海国立高等艺术教育学院
法国,高布林图像学院
法国,高等传播与营销学院
法国,高等传播学院
法国,高等信息传播学院
法国,高等先进工业技术学院
法国,高等农学、食品、园艺与景观学院
法国,高等商业学院
法国,高等外贸学院
法国,高等工业学院
法国,高等工业研究中心
法国,高等应用艺术学院
法国,高等房地产职业学院
法国,高等数码艺术学院
法国,高等新闻与视听传播学院
法国,高等现代艺术设计学院
法国,高等生物技术学院
法国,高等电子工程工程师学院
法国,高等电影研究学院
法国,高等矿物与有机化学学院
法国,高等研究实践学院
法国,高等科学技术与经济商业学院
法国,高等管理学院
法国,高等管理学院
法国,高等管理学院-工商管理学院
法国,高等经济与商业研究学院
法国,高等航空与空间学院
法国,高等航空技术与汽车制造学院
法国,高等艺术与技术学院
法国,高等艺术研究学院
法国,高等计算机、电子及自动化学院
法国,高等计算机工程学院
法国,鲁昂国立应用科学学院
法国,鲁昂大学
波兰,WSB学院
波兰,什切青大学
波兰,什切青波美拉尼亚医科大学
波兰,什切青艺术学院
波兰,克拉科夫AGH科技大学
波兰,克拉科夫技术大学
波兰,克拉科夫莫德爵夫斯基学院
波兰,克拉科夫音乐学院
波兰,凯尔采圣十字技术大学
波兰,凯尔采大学
波兰,利平斯基音乐学院
波兰,华沙体育学院
波兰,华沙大学
波兰,华沙理工大学
波兰,华沙生命科学大学
波兰,华沙社会心理学与人文大学
波兰,华沙社会心理学与人文大学
波兰,华沙社会科学师范教育高等学校
波兰,华沙经济与人文科学学院
波兰,华沙经济学院
波兰,卡托维兹西里西亚医科大学
波兰,卡托维兹西里西亚大学
波兰,卢布林医科大学
波兰,卢布林经济与创新大学
波兰,国际与区域合作高等学院
波兰,奥波莱大学
波兰,奥波莱技术大学
波兰,居里夫人大学
波兰,帕德莱夫斯基音乐学院
波兰,席曼诺夫斯基音乐学院
波兰,弗罗茨瓦夫下西里西亚大学
波兰,弗罗茨瓦夫医科大学
波兰,弗罗茨瓦夫大学
波兰,弗罗茨瓦夫环境与生命科学大学
波兰,弗罗茨瓦夫理工大学
波兰,弗罗茨瓦夫管理学院
波兰,弗罗茨瓦夫经济大学
波兰,弗罗茨瓦夫美术学院
波兰,弗罗茨瓦夫艺术与设计学院
波兰,弗罗茨瓦夫语言学院
波兰,托伦哥白尼大学
波兰,拉扎尔斯基大学
波兰,新松奇商学院-路易斯大学
波兰,核化学与技术研究所
波兰,格丁尼亚海事大学
波兰,格但斯克WSB梅里托大学
波兰,格但斯克大学
波兰,格但斯克工业大学
波兰,格但斯克希尼亚德茨基体育学院
波兰,格但斯克音乐学院
波兰,比亚威斯托克大学
波兰,比亚威斯托克技术大学
波兰,比得哥熙卡基米日维尔基大学
波兰,比得哥熙理工大学
波兰,比得哥熙音乐学院
波兰,沃沃明国际与区域合作大学
波兰,波兰-日本信息技术学院
波兰,波兰科学院低温与结构研究所
波兰,波兰科学院哥白尼天文中心
波兰,波兰科学院哥白尼天文中心
波兰,波兰科学院数学研究所
波兰,波兰科学院流体机械研究所
波兰,波兰科学院物理化学研究所
波兰,波兰科学院物理研究所
波兰,波兹南医科大学
波兰,波兹南密茨凯维奇大学
波兰,波兹南工业大学
波兰,波兹南生命科学大学
波兰,波兹南经济大学
波兰,波兹南艺术大学
波兰,热舒夫信息技术与管理大学
波兰,热舒夫大学
波兰,热舒夫技术大学
波兰,琴斯托霍瓦语言学院
波兰,社会科学大学
波兰,科兹明斯基大学
波兰,维斯瓦学院
波兰,罗兹医科大学
波兰,罗兹国立电影电视戏剧学校
波兰,罗兹大学
波兰,罗兹工业大学
波兰,罗兹音乐学院
波兰,肖邦音乐大学
波兰,莱格尼察国立高等职业学校
波兰,西波美拉尼亚技术大学
波兰,西维塔斯学院
波兰,西里西亚技术大学
波兰,雅盖隆大学
波斯尼亚和黑塞哥维那,国际伯奇大学
波斯尼亚和黑塞哥维那,图兹拉大学
波斯尼亚和黑塞哥维那,巴尼亚卢卡独立大学
波斯尼亚和黑塞哥维那,布尔奇科特区国际大学
泰国,东亚大学
泰国,东北大学
泰国,东北皇家理工大学
泰国,东南亚大学
泰国,东南曼谷大学
泰国,东方大学
泰国,东方皇家理工大学
泰国,东方管理科技大学
泰国,东硕学院
泰国,乌汶大学
泰国,乌汶皇家大学
泰国,乌隆他尼皇家大学
泰国,亚太国际大学
泰国,亚洲理工学院
泰国,佛统皇家大学
泰国,兰塔纳功欣皇家理工大学
泰国,兰实大学
泰国,兰帕潘尼皇家大学
泰国,兰甘亨大学
泰国,兰那皇家理工大学
泰国,农业大学
泰国,北曼谷先皇技术学院
泰国,北柳皇家大学
泰国,北清迈大学
泰国,北碧皇家大学
泰国,华侨崇圣大学
泰国,南邦国际技术学院
泰国,南邦皇家大学
泰国,博乐大学
泰国,博仁大学
泰国,合艾大学
泰国,吞武里皇家大学
泰国,呵叻学院
泰国,呵叻皇家大学
泰国,国立发展管理学院
泰国,国立法政大学
泰国,圣约翰大学
泰国,塔亚武里皇家理工大学
泰国,大城皇家大学
泰国,孔敬大学
泰国,宋卡王子大学
泰国,宣素那他皇家大学
泰国,川登喜大学
泰国,巴吞他尼大学
泰国,帕尧大学
泰国,帕纳空皇家大学
泰国,帕纳空皇家理工大学
泰国,庄甲盛皇家大学
泰国,披汶·颂堪皇家大学
泰国,拉卡邦先皇技术学院
泰国,拉塔纳工商大学
泰国,摩诃朱拉隆功大学
泰国,斯坦福国际大学
泰国,斯巴顿大学
泰国,易三仓大学
泰国,普吉皇家大学
泰国,暹罗大学
泰国,暹罗技术学院
泰国,曼谷北部大学
泰国,曼谷吞武里大学
泰国,曼谷大学
泰国,曼谷皇家理工大学
泰国,朱拉隆功大学
泰国,格乐大学
泰国,梅州大学
泰国,正大管理学院
泰国,武里喃皇家大学
泰国,沙功那空皇家大学
泰国,法塔尼大学
泰国,泰国商会大学
泰国,泰国国王科技大学
泰国,泰国国立体育大学
泰国,泰国基督教大学
泰国,泰国素叻他尼皇家大学
泰国,泰国艺术发展研究院
泰国,清莱皇家大学
泰国,清迈大学
泰国,清迈皇家大学
泰国,玛哈沙拉坎大学
泰国,玛希隆大学
泰国,班颂德昭帕亚皇家大学
泰国,瑞嘉普大学
泰国,瓦莱岚大学
泰国,瓦莱阿隆功皇家大学
泰国,甘烹碧皇家大学
泰国,皇太后大学
泰国,皇家园大学
泰国,皇家玛哈沙拉坎大学
泰国,碧差汶皇家大学
泰国,碧武里皇家大学
泰国,程逸皇家大学
泰国,素万那普理工学院
泰国,素林皇家大学
泰国,维迪亚西里梅迪科学技术研究院
泰国,翁查瓦里功大学
泰国,艺术大学
泰国,苏兰拉里理工大学
泰国,西北大学
泰国,西那瓦国际大学
泰国,诗纳卡琳威洛大学
泰国,那空帕农大学
泰国,那空沙旺皇家大学
泰国,那黎宣大学
泰国,马汉科理工大学
泰国,黎府皇家大学
津巴布韦,奇伊诺理工大学
津巴布韦,宾杜拉教育科学大学
津巴布韦,津巴布韦大学
津巴布韦,米德兰国立大学
津巴布韦,非洲大学
澳大利亚,JMC学院
澳大利亚,S P Jain全球管理学院
澳大利亚,SAE创意媒体学院
澳大利亚,中央昆士兰大学
澳大利亚,乐卓博大学
澳大利亚,亚太国际学院
澳大利亚,伊塞西雅学院
澳大利亚,伊迪斯科文大学
澳大利亚,伊迪斯科文学院
澳大利亚,伍伦贡大学
澳大利亚,伍伦贡学院
澳大利亚,信息技术学院
澳大利亚,剑桥国际学院
澳大利亚,南十字星大学
澳大利亚,南十字星教育学院
澳大利亚,南昆士兰大学
澳大利亚,南澳大利亚商业技术学院
澳大利亚,南澳大利亚大学
澳大利亚,南澳大利亚技术与继续教育学院
澳大利亚,博士山技术与继续教育学院
澳大利亚,卡普兰商学院
澳大利亚,国家艺术学院
澳大利亚,国际研究学院
澳大利亚,国际酒店管理学院
澳大利亚,坎宁学院
澳大利亚,埃文代尔大学
澳大利亚,埃斯伯利学院
澳大利亚,堪培拉大学
澳大利亚,堪培拉技术学院
澳大利亚,塔斯马尼亚大学
澳大利亚,塔斯马尼亚技术与继续教育学院
澳大利亚,墨尔本商业技术学院
澳大利亚,墨尔本大学
澳大利亚,墨尔本技术学院
澳大利亚,墨尔本理工学院
澳大利亚,奇泽姆技术与继续教育学院
澳大利亚,威廉安格利斯技术与继续教育学院
澳大利亚,康格学院
澳大利亚,弗林德斯大学
澳大利亚,悉尼传统中医学院
澳大利亚,悉尼商业技术学院
澳大利亚,悉尼国际管理学院
澳大利亚,悉尼大学
澳大利亚,悉尼环球商学院
澳大利亚,悉尼理工学院
澳大利亚,悉尼科技大学
澳大利亚,悉尼科技大学学院
澳大利亚,托伦斯大学
澳大利亚,拉筹伯学院
澳大利亚,拉萨尔学院墨尔本分校
澳大利亚,文特沃斯高等教育学院
澳大利亚,斯坦利学院
澳大利亚,斯文本科技大学
澳大利亚,斯道兹学院
澳大利亚,新南威尔士大学
澳大利亚,新南威尔士技术与继续教育学院
澳大利亚,新英格兰大学
澳大利亚,昆士兰商业技术学院
澳大利亚,昆士兰大学
澳大利亚,昆士兰技术与继续教育学院
澳大利亚,昆士兰科技大学
澳大利亚,查尔斯特大学
澳大利亚,查尔斯达尔文大学
澳大利亚,格里菲斯大学
澳大利亚,桑瑞斯技术与继续教育学院
澳大利亚,法学院
澳大利亚,泰勒学院
澳大利亚,澳大利亚与新西兰特许会计师协会
澳大利亚,澳大利亚中汇学院
澳大利亚,澳大利亚凯斯林大学
澳大利亚,澳大利亚商业管理学院
澳大利亚,澳大利亚商学院
澳大利亚,澳大利亚国立大学
澳大利亚,澳大利亚国立管理与商业学院
澳大利亚,澳大利亚应用心理学院
澳大利亚,澳大利亚怀特豪斯设计学院
澳大利亚,澳大利亚技术与商业学院
澳大利亚,澳大利亚理工学院
澳大利亚,澳大利亚联邦大学
澳大利亚,澳大利亚肯特学院
澳大利亚,澳大利亚自然疗法学院
澳大利亚,澳大利亚航空学院
澳大利亚,澳大利亚蓝带学院
